Person,Week,y,price
247.0,12.0,0,0.816
248.0,12.0,1,0.816
249.0,12.0,1,0.816
250.0,12.0,1,0.816
1.0,13.0,0,5.826
2.0,13.0,0,5.826
3.0,13.0,0,5.826
4.0,13.0,0,5.826
5.0,13.0,0,5.826
6.0,13.0,0,5.826
7.0,13.0,0,5.826
8.0,13.0,0,5.826
9.0,13.0,0,5.826
10.0,13.0,0,5.826
11.0,13.0,0,5.826
12.0,13.0,0,5.826
13.0,13.0,0,5.826
14.0,13.0,1,5.826
15.0,13.0,0,5.826
16.0,13.0,0,5.826
17.0,13.0,0,5.826
18.0,13.0,0,5.826
19.0,13.0,0,5.826
20.0,13.0,0,5.826
21.0,13.0,0,5.826
22.0,13.0,0,5.826
23.0,13.0,0,5.826
24.0,13.0,0,5.826
25.0,13.0,0,5.826
26.0,13.0,0,5.826
27.0,13.0,0,5.826
28.0,13.0,0,5.826
29.0,13.0,0,5.826
30.0,13.0,0,5.826
31.0,13.0,0,5.826
32.0,13.0,0,5.826
33.0,13.0,0,5.826
34.0,13.0,0,5.826
35.0,13.0,0,5.826
36.0,13.0,0,5.826
37.0,13.0,0,5.826
38.0,13.0,0,5.826
39.0,13.0,0,5.826
40.0,13.0,0,5.826
41.0,13.0,0,5.826
42.0,13.0,0,5.826
43.0,13.0,0,5.826
44.0,13.0,0,5.826
45.0,13.0,0,5.826
46.0,13.0,0,5.826
47.0,13.0,0,5.826
48.0,13.0,0,5.826
49.0,13.0,0,5.826
50.0,13.0,0,5.826
51.0,13.0,0,5.826
52.0,13.0,0,5.826
53.0,13.0,0,5.826
54.0,13.0,0,5.826
55.0,13.0,0,5.826
56.0,13.0,0,5.826
57.0,13.0,0,5.826
58.0,13.0,0,5.826
59.0,13.0,0,5.826
60.0,13.0,0,5.826
61.0,13.0,0,5.826
62.0,13.0,1,5.826
63.0,13.0,0,5.826
64.0,13.0,0,5.826
65.0,13.0,0,5.826
66.0,13.0,0,5.826
67.0,13.0,0,5.826
68.0,13.0,0,5.826
69.0,13.0,0,5.826
70.0,13.0,0,5.826
71.0,13.0,0,5.826
72.0,13.0,0,5.826
73.0,13.0,0,5.826
74.0,13.0,0,5.826
75.0,13.0,0,5.826
76.0,13.0,0,5.826
77.0,13.0,0,5.826
78.0,13.0,0,5.826
79.0,13.0,0,5.826
80.0,13.0,0,5.826
81.0,13.0,0,5.826
82.0,13.0,0,5.826
83.0,13.0,0,5.826
84.0,13.0,0,5.826
85.0,13.0,1,5.826
86.0,13.0,0,5.826
87.0,13.0,0,5.826
88.0,13.0,0,5.826
89.0,13.0,0,5.826
90.0,13.0,0,5.826
91.0,13.0,0,5.826
92.0,13.0,0,5.826
93.0,13.0,0,5.826
94.0,13.0,0,5.826
95.0,13.0,1,5.826
96.0,13.0,0,5.826
97.0,13.0,0,5.826
98.0,13.0,0,5.826
99.0,13.0,0,5.826
100.0,13.0,0,5.826
101.0,13.0,0,5.826
102.0,13.0,0,5.826
103.0,13.0,0,5.826
104.0,13.0,0,5.826
105.0,13.0,0,5.826
106.0,13.0,0,5.826
107.0,13.0,0,5.826
108.0,13.0,0,5.826
109.0,13.0,0,5.826
110.0,13.0,0,5.826
111.0,13.0,0,5.826
112.0,13.0,0,5.826
113.0,13.0,0,5.826
114.0,13.0,0,5.826
115.0,13.0,0,5.826
116.0,13.0,0,5.826
117.0,13.0,0,5.826
118.0,13.0,1,5.826
119.0,13.0,0,5.826
120.0,13.0,0,5.826
121.0,13.0,0,5.826
122.0,13.0,1,5.826
123.0,13.0,0,5.826
124.0,13.0,1,5.826
125.0,13.0,0,5.826
126.0,13.0,0,5.826
127.0,13.0,0,5.826
128.0,13.0,0,5.826
129.0,13.0,0,5.826
130.0,13.0,0,5.826
131.0,13.0,0,5.826
132.0,13.0,0,5.826
133.0,13.0,0,5.826
134.0,13.0,0,5.826
135.0,13.0,1,5.826
136.0,13.0,0,5.826
137.0,13.0,0,5.826
138.0,13.0,0,5.826
139.0,13.0,0,5.826
140.0,13.0,1,5.826
141.0,13.0,0,5.826
142.0,13.0,0,5.826
143.0,13.0,1,5.826
144.0,13.0,0,5.826
145.0,13.0,1,5.826
146.0,13.0,0,5.826
147.0,13.0,0,5.826
148.0,13.0,0,5.826
149.0,13.0,0,5.826
150.0,13.0,0,5.826
151.0,13.0,0,5.826
152.0,13.0,0,5.826
153.0,13.0,0,5.826
154.0,13.0,0,5.826
155.0,13.0,0,5.826
156.0,13.0,0,5.826
157.0,13.0,0,5.826
158.0,13.0,0,5.826
159.0,13.0,0,5.826
160.0,13.0,0,5.826
161.0,13.0,0,5.826
162.0,13.0,0,5.826
163.0,13.0,0,5.826
164.0,13.0,0,5.826
165.0,13.0,0,5.826
166.0,13.0,0,5.826
167.0,13.0,0,5.826
168.0,13.0,0,5.826
169.0,13.0,0,5.826
170.0,13.0,0,5.826
171.0,13.0,0,5.826
172.0,13.0,0,5.826
173.0,13.0,0,5.826
174.0,13.0,1,5.826
175.0,13.0,0,5.826
176.0,13.0,1,5.826
177.0,13.0,1,5.826
178.0,13.0,1,5.826
179.0,13.0,0,5.826
180.0,13.0,0,5.826
181.0,13.0,0,5.826
182.0,13.0,0,5.826
183.0,13.0,0,5.826
184.0,13.0,0,5.826
185.0,13.0,0,5.826
186.0,13.0,0,5.826
187.0,13.0,0,5.826
188.0,13.0,0,5.826
189.0,13.0,0,5.826
190.0,13.0,0,5.826
191.0,13.0,1,5.826
192.0,13.0,0,5.826
193.0,13.0,0,5.826
194.0,13.0,0,5.826
195.0,13.0,0,5.826
196.0,13.0,0,5.826
197.0,13.0,0,5.826
198.0,13.0,0,5.826
199.0,13.0,0,5.826
200.0,13.0,1,5.826
201.0,13.0,0,5.826
202.0,13.0,0,5.826
203.0,13.0,0,5.826
204.0,13.0,0,5.826
205.0,13.0,1,5.826
206.0,13.0,0,5.826
207.0,13.0,0,5.826
208.0,13.0,0,5.826
209.0,13.0,0,5.826
210.0,13.0,0,5.826
211.0,13.0,0,5.826
212.0,13.0,0,5.826
213.0,13.0,0,5.826
214.0,13.0,0,5.826
215.0,13.0,0,5.826
216.0,13.0,0,5.826
217.0,13.0,0,5.826
218.0,13.0,0,5.826
219.0,13.0,0,5.826
220.0,13.0,0,5.826
221.0,13.0,0,5.826
222.0,13.0,1,5.826
223.0,13.0,0,5.826
224.0,13.0,0,5.826
225.0,13.0,0,5.826
226.0,13.0,0,5.826
227.0,13.0,0,5.826
228.0,13.0,0,5.826
229.0,13.0,0,5.826
230.0,13.0,0,5.826
231.0,13.0,0,5.826
232.0,13.0,0,5.826
233.0,13.0,2,5.826
234.0,13.0,0,5.826
235.0,13.0,0,5.826
236.0,13.0,0,5.826
237.0,13.0,0,5.826
238.0,13.0,0,5.826
239.0,13.0,2,5.826
240.0,13.0,2,5.826
241.0,13.0,0,5.826
242.0,13.0,0,5.826
243.0,13.0,0,5.826
244.0,13.0,0,5.826
245.0,13.0,0,5.826
246.0,13.0,0,5.826
247.0,13.0,0,5.826
248.0,13.0,0,5.826
249.0,13.0,0,5.826
250.0,13.0,0,5.826
1.0,14.0,0,3.826
2.0,14.0,0,3.826
3.0,14.0,0,3.826
4.0,14.0,1,3.826
5.0,14.0,0,3.826
6.0,14.0,0,3.826
7.0,14.0,1,3.826
8.0,14.0,0,3.826
9.0,14.0,0,3.826
10.0,14.0,0,3.826
11.0,14.0,0,3.826
12.0,14.0,0,3.826
13.0,14.0,1,3.826
14.0,14.0,0,3.826
15.0,14.0,2,3.826
16.0,14.0,0,3.826
17.0,14.0,0,3.826
18.0,14.0,0,3.826
19.0,14.0,0,3.826
20.0,14.0,0,3.826
21.0,14.0,0,3.826
22.0,14.0,0,3.826
23.0,14.0,0,3.826
24.0,14.0,0,3.826
25.0,14.0,0,3.826
26.0,14.0,0,3.826
27.0,14.0,0,3.826
28.0,14.0,0,3.826
29.0,14.0,0,3.826
30.0,14.0,2,3.826
31.0,14.0,1,3.826
32.0,14.0,1,3.826
33.0,14.0,0,3.826
34.0,14.0,0,3.826
35.0,14.0,0,3.826
36.0,14.0,0,3.826
37.0,14.0,0,3.826
38.0,14.0,0,3.826
39.0,14.0,0,3.826
40.0,14.0,0,3.826
41.0,14.0,0,3.826
42.0,14.0,0,3.826
43.0,14.0,0,3.826
44.0,14.0,0,3.826
45.0,14.0,0,3.826
46.0,14.0,0,3.826
47.0,14.0,0,3.826
48.0,14.0,0,3.826
49.0,14.0,0,3.826
50.0,14.0,1,3.826
51.0,14.0,0,3.826
52.0,14.0,0,3.826
53.0,14.0,0,3.826
54.0,14.0,0,3.826
55.0,14.0,1,3.826
56.0,14.0,0,3.826
57.0,14.0,0,3.826
58.0,14.0,1,3.826
59.0,14.0,0,3.826
60.0,14.0,0,3.826
61.0,14.0,0,3.826
62.0,14.0,0,3.826
63.0,14.0,0,3.826
64.0,14.0,1,3.826
65.0,14.0,1,3.826
66.0,14.0,0,3.826
67.0,14.0,0,3.826
68.0,14.0,0,3.826
69.0,14.0,0,3.826
70.0,14.0,0,3.826
71.0,14.0,0,3.826
72.0,14.0,0,3.826
73.0,14.0,0,3.826
74.0,14.0,0,3.826
75.0,14.0,0,3.826
76.0,14.0,0,3.826
77.0,14.0,0,3.826
78.0,14.0,0,3.826
79.0,14.0,0,3.826
80.0,14.0,0,3.826
81.0,14.0,0,3.826
82.0,14.0,1,3.826
83.0,14.0,0,3.826
84.0,14.0,0,3.826
85.0,14.0,0,3.826
86.0,14.0,0,3.826
87.0,14.0,0,3.826
88.0,14.0,0,3.826
89.0,14.0,0,3.826
90.0,14.0,0,3.826
91.0,14.0,0,3.826
92.0,14.0,0,3.826
93.0,14.0,0,3.826
94.0,14.0,2,3.826
95.0,14.0,1,3.826
96.0,14.0,0,3.826
97.0,14.0,0,3.826
98.0,14.0,0,3.826
99.0,14.0,0,3.826
100.0,14.0,1,3.826
101.0,14.0,0,3.826
102.0,14.0,0,3.826
103.0,14.0,0,3.826
104.0,14.0,0,3.826
105.0,14.0,1,3.826
106.0,14.0,0,3.826
107.0,14.0,0,3.826
108.0,14.0,0,3.826
109.0,14.0,1,3.826
110.0,14.0,0,3.826
111.0,14.0,0,3.826
112.0,14.0,0,3.826
113.0,14.0,0,3.826
114.0,14.0,0,3.826
115.0,14.0,0,3.826
116.0,14.0,0,3.826
117.0,14.0,0,3.826
118.0,14.0,0,3.826
119.0,14.0,0,3.826
120.0,14.0,0,3.826
121.0,14.0,0,3.826
122.0,14.0,0,3.826
123.0,14.0,0,3.826
124.0,14.0,0,3.826
125.0,14.0,0,3.826
126.0,14.0,1,3.826
127.0,14.0,0,3.826
128.0,14.0,0,3.826
129.0,14.0,0,3.826
130.0,14.0,0,3.826
131.0,14.0,0,3.826
132.0,14.0,0,3.826
133.0,14.0,0,3.826
134.0,14.0,0,3.826
135.0,14.0,0,3.826
136.0,14.0,0,3.826
137.0,14.0,1,3.826
138.0,14.0,0,3.826
139.0,14.0,0,3.826
140.0,14.0,0,3.826
141.0,14.0,0,3.826
142.0,14.0,0,3.826
143.0,14.0,0,3.826
144.0,14.0,0,3.826
145.0,14.0,0,3.826
146.0,14.0,0,3.826
147.0,14.0,0,3.826
148.0,14.0,0,3.826
149.0,14.0,1,3.826
150.0,14.0,0,3.826
151.0,14.0,0,3.826
152.0,14.0,0,3.826
153.0,14.0,3,3.826
154.0,14.0,0,3.826
155.0,14.0,0,3.826
156.0,14.0,0,3.826
157.0,14.0,1,3.826
158.0,14.0,0,3.826
159.0,14.0,0,3.826
160.0,14.0,0,3.826
161.0,14.0,0,3.826
162.0,14.0,0,3.826
163.0,14.0,1,3.826
164.0,14.0,0,3.826
165.0,14.0,0,3.826
166.0,14.0,0,3.826
167.0,14.0,0,3.826
168.0,14.0,0,3.826
169.0,14.0,0,3.826
170.0,14.0,0,3.826
171.0,14.0,0,3.826
172.0,14.0,1,3.826
173.0,14.0,0,3.826
174.0,14.0,1,3.826
175.0,14.0,0,3.826
176.0,14.0,0,3.826
177.0,14.0,1,3.826
178.0,14.0,0,3.826
179.0,14.0,0,3.826
180.0,14.0,2,3.826
181.0,14.0,1,3.826
182.0,14.0,2,3.826
183.0,14.0,0,3.826
184.0,14.0,0,3.826
185.0,14.0,0,3.826
186.0,14.0,0,3.826
187.0,14.0,0,3.826
188.0,14.0,0,3.826
189.0,14.0,0,3.826
190.0,14.0,0,3.826
191.0,14.0,0,3.826
192.0,14.0,0,3.826
193.0,14.0,1,3.826
194.0,14.0,0,3.826
195.0,14.0,1,3.826
196.0,14.0,0,3.826
197.0,14.0,0,3.826
198.0,14.0,1,3.826
199.0,14.0,0,3.826
200.0,14.0,0,3.826
201.0,14.0,0,3.826
202.0,14.0,0,3.826
203.0,14.0,0,3.826
204.0,14.0,0,3.826
205.0,14.0,0,3.826
206.0,14.0,0,3.826
207.0,14.0,0,3.826
208.0,14.0,0,3.826
209.0,14.0,0,3.826
210.0,14.0,0,3.826
211.0,14.0,0,3.826
212.0,14.0,0,3.826
213.0,14.0,0,3.826
214.0,14.0,0,3.826
215.0,14.0,0,3.826
216.0,14.0,0,3.826
217.0,14.0,0,3.826
218.0,14.0,0,3.826
219.0,14.0,0,3.826
220.0,14.0,0,3.826
221.0,14.0,0,3.826
222.0,14.0,3,3.826
223.0,14.0,0,3.826
224.0,14.0,0,3.826
225.0,14.0,1,3.826
226.0,14.0,0,3.826
227.0,14.0,0,3.826
228.0,14.0,0,3.826
229.0,14.0,0,3.826
230.0,14.0,0,3.826
231.0,14.0,0,3.826
232.0,14.0,0,3.826
233.0,14.0,1,3.826
234.0,14.0,0,3.826
235.0,14.0,0,3.826
236.0,14.0,0,3.826
237.0,14.0,0,3.826
238.0,14.0,0,3.826
239.0,14.0,1,3.826
240.0,14.0,0,3.826
241.0,14.0,1,3.826
242.0,14.0,0,3.826
243.0,14.0,0,3.826
244.0,14.0,1,3.826
245.0,14.0,0,3.826
246.0,14.0,0,3.826
247.0,14.0,0,3.826
248.0,14.0,0,3.826
249.0,14.0,0,3.826
250.0,14.0,0,3.826
1.0,15.0,0,2.216
2.0,15.0,0,2.216
3.0,15.0,0,2.216
4.0,15.0,0,2.216
5.0,15.0,2,2.216
6.0,15.0,2,2.216
7.0,15.0,1,2.216
8.0,15.0,2,2.216
9.0,15.0,0,2.216
10.0,15.0,0,2.216
11.0,15.0,1,2.216
12.0,15.0,0,2.216
13.0,15.0,0,2.216
14.0,15.0,0,2.216
15.0,15.0,0,2.216
16.0,15.0,0,2.216
17.0,15.0,0,2.216
18.0,15.0,1,2.216
19.0,15.0,0,2.216
20.0,15.0,1,2.216
21.0,15.0,0,2.216
22.0,15.0,0,2.216
23.0,15.0,0,2.216
24.0,15.0,0,2.216
25.0,15.0,0,2.216
26.0,15.0,1,2.216
27.0,15.0,0,2.216
28.0,15.0,0,2.216
29.0,15.0,0,2.216
30.0,15.0,0,2.216
31.0,15.0,1,2.216
32.0,15.0,0,2.216
33.0,15.0,0,2.216
34.0,15.0,0,2.216
35.0,15.0,1,2.216
36.0,15.0,0,2.216
37.0,15.0,0,2.216
38.0,15.0,0,2.216
39.0,15.0,0,2.216
40.0,15.0,1,2.216
41.0,15.0,0,2.216
42.0,15.0,1,2.216
43.0,15.0,1,2.216
44.0,15.0,1,2.216
45.0,15.0,0,2.216
46.0,15.0,0,2.216
47.0,15.0,1,2.216
48.0,15.0,0,2.216
49.0,15.0,0,2.216
50.0,15.0,1,2.216
51.0,15.0,0,2.216
52.0,15.0,1,2.216
53.0,15.0,0,2.216
54.0,15.0,2,2.216
55.0,15.0,0,2.216
56.0,15.0,0,2.216
57.0,15.0,0,2.216
58.0,15.0,0,2.216
59.0,15.0,0,2.216
60.0,15.0,0,2.216
61.0,15.0,2,2.216
62.0,15.0,0,2.216
63.0,15.0,1,2.216
64.0,15.0,0,2.216
65.0,15.0,0,2.216
66.0,15.0,1,2.216
67.0,15.0,0,2.216
68.0,15.0,0,2.216
69.0,15.0,1,2.216
70.0,15.0,0,2.216
71.0,15.0,1,2.216
72.0,15.0,0,2.216
73.0,15.0,0,2.216
74.0,15.0,0,2.216
75.0,15.0,0,2.216
76.0,15.0,0,2.216
77.0,15.0,0,2.216
78.0,15.0,1,2.216
79.0,15.0,0,2.216
80.0,15.0,0,2.216
81.0,15.0,0,2.216
82.0,15.0,1,2.216
83.0,15.0,0,2.216
84.0,15.0,1,2.216
85.0,15.0,2,2.216
86.0,15.0,2,2.216
87.0,15.0,0,2.216
88.0,15.0,0,2.216
89.0,15.0,0,2.216
90.0,15.0,1,2.216
91.0,15.0,0,2.216
92.0,15.0,1,2.216
93.0,15.0,0,2.216
94.0,15.0,2,2.216
95.0,15.0,0,2.216
96.0,15.0,0,2.216
97.0,15.0,0,2.216
98.0,15.0,1,2.216
99.0,15.0,1,2.216
100.0,15.0,0,2.216
101.0,15.0,0,2.216
102.0,15.0,0,2.216
103.0,15.0,2,2.216
104.0,15.0,1,2.216
105.0,15.0,1,2.216
106.0,15.0,0,2.216
107.0,15.0,0,2.216
108.0,15.0,0,2.216
109.0,15.0,2,2.216
110.0,15.0,0,2.216
111.0,15.0,0,2.216
112.0,15.0,0,2.216
113.0,15.0,3,2.216
114.0,15.0,2,2.216
115.0,15.0,1,2.216
116.0,15.0,0,2.216
117.0,15.0,1,2.216
118.0,15.0,0,2.216
119.0,15.0,1,2.216
120.0,15.0,0,2.216
121.0,15.0,0,2.216
122.0,15.0,0,2.216
123.0,15.0,1,2.216
124.0,15.0,2,2.216
125.0,15.0,0,2.216
126.0,15.0,1,2.216
127.0,15.0,0,2.216
128.0,15.0,1,2.216
129.0,15.0,1,2.216
130.0,15.0,0,2.216
131.0,15.0,0,2.216
132.0,15.0,1,2.216
133.0,15.0,1,2.216
134.0,15.0,0,2.216
135.0,15.0,0,2.216
136.0,15.0,0,2.216
137.0,15.0,0,2.216
138.0,15.0,0,2.216
139.0,15.0,0,2.216
140.0,15.0,0,2.216
141.0,15.0,0,2.216
142.0,15.0,0,2.216
143.0,15.0,1,2.216
144.0,15.0,0,2.216
145.0,15.0,0,2.216
146.0,15.0,0,2.216
147.0,15.0,0,2.216
148.0,15.0,0,2.216
149.0,15.0,1,2.216
150.0,15.0,1,2.216
151.0,15.0,0,2.216
152.0,15.0,0,2.216
153.0,15.0,0,2.216
154.0,15.0,0,2.216
155.0,15.0,2,2.216
156.0,15.0,0,2.216
157.0,15.0,0,2.216
158.0,15.0,0,2.216
159.0,15.0,0,2.216
160.0,15.0,2,2.216
161.0,15.0,0,2.216
162.0,15.0,0,2.216
163.0,15.0,0,2.216
164.0,15.0,0,2.216
165.0,15.0,0,2.216
166.0,15.0,0,2.216
167.0,15.0,0,2.216
168.0,15.0,1,2.216
169.0,15.0,0,2.216
170.0,15.0,0,2.216
171.0,15.0,1,2.216
172.0,15.0,0,2.216
173.0,15.0,1,2.216
174.0,15.0,0,2.216
175.0,15.0,0,2.216
176.0,15.0,0,2.216
177.0,15.0,0,2.216
178.0,15.0,1,2.216
179.0,15.0,0,2.216
180.0,15.0,1,2.216
181.0,15.0,0,2.216
182.0,15.0,1,2.216
183.0,15.0,1,2.216
184.0,15.0,0,2.216
185.0,15.0,1,2.216
186.0,15.0,0,2.216
187.0,15.0,0,2.216
188.0,15.0,0,2.216
189.0,15.0,0,2.216
190.0,15.0,0,2.216
191.0,15.0,1,2.216
192.0,15.0,1,2.216
193.0,15.0,0,2.216
194.0,15.0,0,2.216
195.0,15.0,1,2.216
196.0,15.0,0,2.216
197.0,15.0,0,2.216
198.0,15.0,2,2.216
199.0,15.0,0,2.216
200.0,15.0,1,2.216
201.0,15.0,0,2.216
202.0,15.0,0,2.216
203.0,15.0,0,2.216
204.0,15.0,1,2.216
205.0,15.0,0,2.216
206.0,15.0,0,2.216
207.0,15.0,0,2.216
208.0,15.0,1,2.216
209.0,15.0,0,2.216
210.0,15.0,1,2.216
211.0,15.0,0,2.216
212.0,15.0,0,2.216
213.0,15.0,2,2.216
214.0,15.0,0,2.216
215.0,15.0,0,2.216
216.0,15.0,1,2.216
217.0,15.0,2,2.216
218.0,15.0,1,2.216
219.0,15.0,0,2.216
220.0,15.0,0,2.216
221.0,15.0,1,2.216
222.0,15.0,1,2.216
223.0,15.0,1,2.216
224.0,15.0,0,2.216
225.0,15.0,0,2.216
226.0,15.0,0,2.216
227.0,15.0,0,2.216
228.0,15.0,0,2.216
229.0,15.0,1,2.216
230.0,15.0,0,2.216
231.0,15.0,0,2.216
232.0,15.0,2,2.216
233.0,15.0,2,2.216
234.0,15.0,0,2.216
235.0,15.0,0,2.216
236.0,15.0,1,2.216
237.0,15.0,1,2.216
238.0,15.0,1,2.216
239.0,15.0,0,2.216
240.0,15.0,1,2.216
241.0,15.0,0,2.216
242.0,15.0,0,2.216
243.0,15.0,1,2.216
244.0,15.0,1,2.216
245.0,15.0,0,2.216
246.0,15.0,0,2.216
247.0,15.0,0,2.216
248.0,15.0,1,2.216
249.0,15.0,0,2.216
250.0,15.0,1,2.216
1.0,16.0,0,2.467
2.0,16.0,0,2.467
3.0,16.0,1,2.467
4.0,16.0,0,2.467
5.0,16.0,0,2.467
6.0,16.0,0,2.467
7.0,16.0,2,2.467
8.0,16.0,0,2.467
9.0,16.0,0,2.467
10.0,16.0,0,2.467
11.0,16.0,0,2.467
12.0,16.0,0,2.467
13.0,16.0,0,2.467
14.0,16.0,0,2.467
15.0,16.0,0,2.467
16.0,16.0,0,2.467
17.0,16.0,0,2.467
18.0,16.0,0,2.467
19.0,16.0,0,2.467
20.0,16.0,0,2.467
21.0,16.0,0,2.467
22.0,16.0,0,2.467
23.0,16.0,0,2.467
24.0,16.0,2,2.467
25.0,16.0,0,2.467
26.0,16.0,0,2.467
27.0,16.0,1,2.467
28.0,16.0,0,2.467
29.0,16.0,1,2.467
30.0,16.0,0,2.467
31.0,16.0,2,2.467
32.0,16.0,0,2.467
33.0,16.0,0,2.467
34.0,16.0,0,2.467
35.0,16.0,0,2.467
36.0,16.0,0,2.467
37.0,16.0,0,2.467
38.0,16.0,0,2.467
39.0,16.0,0,2.467
40.0,16.0,1,2.467
41.0,16.0,0,2.467
42.0,16.0,1,2.467
43.0,16.0,1,2.467
44.0,16.0,0,2.467
45.0,16.0,0,2.467
46.0,16.0,1,2.467
47.0,16.0,0,2.467
48.0,16.0,0,2.467
49.0,16.0,2,2.467
50.0,16.0,0,2.467
51.0,16.0,0,2.467
52.0,16.0,0,2.467
53.0,16.0,0,2.467
54.0,16.0,1,2.467
55.0,16.0,0,2.467
56.0,16.0,0,2.467
57.0,16.0,0,2.467
58.0,16.0,1,2.467
59.0,16.0,2,2.467
60.0,16.0,1,2.467
61.0,16.0,0,2.467
62.0,16.0,0,2.467
63.0,16.0,0,2.467
64.0,16.0,2,2.467
65.0,16.0,0,2.467
66.0,16.0,0,2.467
67.0,16.0,0,2.467
68.0,16.0,1,2.467
69.0,16.0,1,2.467
70.0,16.0,0,2.467
71.0,16.0,0,2.467
72.0,16.0,0,2.467
73.0,16.0,0,2.467
74.0,16.0,0,2.467
75.0,16.0,0,2.467
76.0,16.0,0,2.467
77.0,16.0,2,2.467
78.0,16.0,0,2.467
79.0,16.0,0,2.467
80.0,16.0,1,2.467
81.0,16.0,1,2.467
82.0,16.0,0,2.467
83.0,16.0,0,2.467
84.0,16.0,1,2.467
85.0,16.0,0,2.467
86.0,16.0,1,2.467
87.0,16.0,0,2.467
88.0,16.0,0,2.467
89.0,16.0,0,2.467
90.0,16.0,0,2.467
91.0,16.0,0,2.467
92.0,16.0,1,2.467
93.0,16.0,1,2.467
94.0,16.0,0,2.467
95.0,16.0,0,2.467
96.0,16.0,1,2.467
97.0,16.0,1,2.467
98.0,16.0,0,2.467
99.0,16.0,0,2.467
100.0,16.0,0,2.467
101.0,16.0,0,2.467
102.0,16.0,0,2.467
103.0,16.0,1,2.467
104.0,16.0,1,2.467
105.0,16.0,0,2.467
106.0,16.0,1,2.467
107.0,16.0,0,2.467
108.0,16.0,0,2.467
109.0,16.0,1,2.467
110.0,16.0,0,2.467
111.0,16.0,0,2.467
112.0,16.0,0,2.467
113.0,16.0,0,2.467
114.0,16.0,0,2.467
115.0,16.0,0,2.467
116.0,16.0,0,2.467
117.0,16.0,0,2.467
118.0,16.0,0,2.467
119.0,16.0,0,2.467
120.0,16.0,0,2.467
121.0,16.0,1,2.467
122.0,16.0,0,2.467
123.0,16.0,0,2.467
124.0,16.0,0,2.467
125.0,16.0,0,2.467
126.0,16.0,0,2.467
127.0,16.0,1,2.467
128.0,16.0,0,2.467
129.0,16.0,0,2.467
130.0,16.0,0,2.467
131.0,16.0,0,2.467
132.0,16.0,1,2.467
133.0,16.0,2,2.467
134.0,16.0,0,2.467
135.0,16.0,0,2.467
136.0,16.0,0,2.467
137.0,16.0,0,2.467
138.0,16.0,0,2.467
139.0,16.0,0,2.467
140.0,16.0,1,2.467
141.0,16.0,0,2.467
142.0,16.0,1,2.467
143.0,16.0,0,2.467
144.0,16.0,0,2.467
145.0,16.0,0,2.467
146.0,16.0,0,2.467
147.0,16.0,0,2.467
148.0,16.0,0,2.467
149.0,16.0,0,2.467
150.0,16.0,1,2.467
151.0,16.0,0,2.467
152.0,16.0,0,2.467
153.0,16.0,0,2.467
154.0,16.0,0,2.467
155.0,16.0,0,2.467
156.0,16.0,0,2.467
157.0,16.0,1,2.467
158.0,16.0,0,2.467
159.0,16.0,0,2.467
160.0,16.0,0,2.467
161.0,16.0,0,2.467
162.0,16.0,1,2.467
163.0,16.0,0,2.467
164.0,16.0,0,2.467
165.0,16.0,0,2.467
166.0,16.0,0,2.467
167.0,16.0,0,2.467
168.0,16.0,2,2.467
169.0,16.0,0,2.467
170.0,16.0,0,2.467
171.0,16.0,0,2.467
172.0,16.0,1,2.467
173.0,16.0,0,2.467
174.0,16.0,0,2.467
175.0,16.0,0,2.467
176.0,16.0,0,2.467
177.0,16.0,0,2.467
178.0,16.0,0,2.467
179.0,16.0,0,2.467
180.0,16.0,1,2.467
181.0,16.0,3,2.467
182.0,16.0,0,2.467
183.0,16.0,0,2.467
184.0,16.0,1,2.467
185.0,16.0,0,2.467
186.0,16.0,0,2.467
187.0,16.0,0,2.467
188.0,16.0,0,2.467
189.0,16.0,1,2.467
190.0,16.0,1,2.467
191.0,16.0,1,2.467
192.0,16.0,0,2.467
193.0,16.0,1,2.467
194.0,16.0,0,2.467
195.0,16.0,0,2.467
196.0,16.0,0,2.467
197.0,16.0,0,2.467
198.0,16.0,2,2.467
199.0,16.0,0,2.467
200.0,16.0,1,2.467
201.0,16.0,0,2.467
202.0,16.0,0,2.467
203.0,16.0,0,2.467
204.0,16.0,0,2.467
205.0,16.0,0,2.467
206.0,16.0,1,2.467
207.0,16.0,0,2.467
208.0,16.0,2,2.467
209.0,16.0,0,2.467
210.0,16.0,0,2.467
211.0,16.0,0,2.467
212.0,16.0,0,2.467
213.0,16.0,0,2.467
214.0,16.0,0,2.467
215.0,16.0,0,2.467
216.0,16.0,0,2.467
217.0,16.0,0,2.467
218.0,16.0,0,2.467
219.0,16.0,0,2.467
220.0,16.0,2,2.467
221.0,16.0,1,2.467
222.0,16.0,0,2.467
223.0,16.0,0,2.467
224.0,16.0,0,2.467
225.0,16.0,1,2.467
226.0,16.0,0,2.467
227.0,16.0,1,2.467
228.0,16.0,1,2.467
229.0,16.0,0,2.467
230.0,16.0,1,2.467
231.0,16.0,0,2.467
232.0,16.0,1,2.467
233.0,16.0,1,2.467
234.0,16.0,0,2.467
235.0,16.0,2,2.467
236.0,16.0,2,2.467
237.0,16.0,0,2.467
238.0,16.0,0,2.467
239.0,16.0,0,2.467
240.0,16.0,1,2.467
241.0,16.0,0,2.467
242.0,16.0,0,2.467
243.0,16.0,0,2.467
244.0,16.0,0,2.467
245.0,16.0,0,2.467
